UNIDADE_FEDERACAO,NOME_CONGLOMERADO_FINANCEIRO,MES,TIPO_DESENROLA,NUMERO_OPERACOES,VOLUME_OPERACOES,CLUSTER,BIMESTRE,TICKET_MEDIO
BA,NUBANK,2024-10,1,65,4751.52,0,2024-B5,73.1003076923077
BA,SANTANDER,2024-10,1,28,1209.17,0,2024-B5,43.18464285714286
BA,SANTANDER,2024-10,3,62,831713.24,0,2024-B5,13414.729677419355
BA,VOTORANTIM,2024-10,2,3,7506.39,0,2024-B5,2502.13
CE,BB,2024-10,1,2,70.33,0,2024-B5,35.165
CE,BB,2024-10,3,7,132725.92,0,2024-B5,18960.845714285715
CE,BCO DO NORDESTE DO BRASIL S.A.,2024-10,3,1,4467.44,0,2024-B5,4467.44
CE,BRADESCO,2024-10,1,7,1246.84,0,2024-B5,178.11999999999998
CE,BRADESCO,2024-10,2,6,34479.16,0,2024-B5,5746.526666666668
CE,BRADESCO,2024-10,3,26,1241473.72,0,2024-B5,47748.98923076923
CE,BTG PACTUAL,2024-10,1,10,1415.77,0,2024-B5,141.577
CE,C6 BANK,2024-10,1,1,2.1,0,2024-B5,2.1
CE,INTER,2024-10,1,1,52.29,0,2024-B5,52.29
CE,ITAU,2024-10,1,12,639.57,0,2024-B5,53.29750000000001
CE,NUBANK,2024-10,1,64,7556.53,0,2024-B5,118.07078125
CE,SANTANDER,2024-10,1,24,1512.44,0,2024-B5,63.01833333333334
CE,SANTANDER,2024-10,3,12,254904.18,0,2024-B5,21242.015
CE,VOTORANTIM,2024-10,2,5,10668.38,0,2024-B5,2133.676
DF,BB,2024-10,3,3,5779.3,0,2024-B5,1926.4333333333334
DF,BRADESCO,2024-10,2,1,3346.98,0,2024-B5,3346.98
DF,BRADESCO,2024-10,3,12,1030236.69,0,2024-B5,85853.0575
DF,BTG PACTUAL,2024-10,1,7,1182.65,0,2024-B5,168.95000000000002
DF,INTER,2024-10,1,1,200.09,0,2024-B5,200.09
DF,ITAU,2024-10,1,4,158.33,0,2024-B5,39.5825
DF,NUBANK,2024-10,1,30,1578.22,0,2024-B5,52.60733333333334
DF,SANTANDER,2024-10,1,11,668.94,0,2024-B5,60.81272727272728
DF,SANTANDER,2024-10,3,24,257917.11,0,2024-B5,10746.54625
DF,VOTORANTIM,2024-10,2,2,16836.42,0,2024-B5,8418.21
ES,BRADESCO,2024-10,1,6,5056.87,0,2024-B5,842.8116666666666
ES,BRADESCO,2024-10,2,2,1958.71,0,2024-B5,979.355
ES,BRADESCO,2024-10,3,23,1481518.19,0,2024-B5,64413.83434782609
ES,BTG PACTUAL,2024-10,1,3,499.25,0,2024-B5,166.41666666666666
ES,ITAU,2024-10,1,7,1219.57,0,2024-B5,174.2242857142857
ES,NUBANK,2024-10,1,21,1085.48,0,2024-B5,51.68952380952381
ES,SANTANDER,2024-10,1,6,312.26,0,2024-B5,52.04333333333333
ES,SANTANDER,2024-10,3,13,132716.61,0,2024-B5,10208.97
ES,VOTORANTIM,2024-10,2,3,41207.8,0,2024-B5,13735.933333333334
GO,BB,2024-10,1,1,201.69,0,2024-B5,201.69
GO,BB,2024-10,3,7,485706.6,0,2024-B5,69386.65714285713
GO,BRADESCO,2024-10,1,2,951.5,0,2024-B5,475.75
GO,BRADESCO,2024-10,2,3,12449.64,0,2024-B5,4149.88
GO,BRADESCO,2024-10,3,58,6168138.48,2,2024-B5,106347.2151724138
GO,BRB,2024-10,1,1,201.16,0,2024-B5,201.16
GO,BTG PACTUAL,2024-10,1,6,757.95,0,2024-B5,126.325
GO,INTER,2024-10,1,1,148.39,0,2024-B5,148.39
GO,ITAU,2024-10,1,6,413.85,0,2024-B5,68.97500000000001
GO,NUBANK,2024-10,1,37,3025.72,0,2024-B5,81.77621621621621
GO,SANTANDER,2024-10,1,13,543.19,0,2024-B5,41.783846153846156
GO,SANTANDER,2024-10,3,35,654101.76,0,2024-B5,18688.621714285713
GO,VOTORANTIM,2024-10,2,4,10913.42,0,2024-B5,2728.355
MA,BB,2024-10,1,3,467.81,0,2024-B5,155.93666666666667
MA,BB,2024-10,3,17,865928.73,0,2024-B5,50936.98411764706
MA,BRADESCO,2024-10,1,2,209.42,0,2024-B5,104.71
MA,BRADESCO,2024-10,2,2,700.86,0,2024-B5,350.43
MA,BRADESCO,2024-10,3,28,1549634.47,0,2024-B5,55344.088214285715
MA,BTG PACTUAL,2024-10,1,7,1071.06,0,2024-B5,153.00857142857143
MA,ITAU,2024-10,1,2,94.51,0,2024-B5,47.255
MA,NUBANK,2024-10,1,27,1451.85,0,2024-B5,53.77222222222222
MA,SANTANDER,2024-10,1,7,462.65,0,2024-B5,66.09285714285714
MA,SANTANDER,2024-10,3,19,211569.94,0,2024-B5,11135.26
MA,VOTORANTIM,2024-10,2,3,6811.88,0,2024-B5,2270.6266666666666
MG,BANCO SICOOB,2024-10,1,2,457.09,0,2024-B5,228.545
MG,BB,2024-10,3,17,494090.98,0,2024-B5,29064.175294117646
MG,BMG,2024-10,1,1,201.49,0,2024-B5,201.49
MG,BRADESCO,2024-10,1,17,16328.32,0,2024-B5,960.4894117647059
MG,BRADESCO,2024-10,2,17,119411.6,0,2024-B5,7024.211764705883
MG,BRADESCO,2024-10,3,135,8858289.25,2,2024-B5,65616.9574074074
MG,BTG PACTUAL,2024-10,1,18,2850.07,0,2024-B5,158.33722222222224
MG,BTG PACTUAL,2024-10,2,1,2328.68,0,2024-B5,2328.68
MG,C6 BANK,2024-10,1,1,180.63,0,2024-B5,180.63
MG,C6 BANK,2024-10,2,2,363.19,0,2024-B5,181.595
MG,INTER,2024-10,1,5,823.34,0,2024-B5,164.668
MG,ITAU,2024-10,1,45,3426.43,0,2024-B5,76.14288888888889
MG,ITAU,2024-10,3,1,9958.2,0,2024-B5,9958.2
MG,NUBANK,2024-10,1,102,5780.79,0,2024-B5,56.67441176470588
MG,SANTANDER,2024-10,1,46,4024.92,0,2024-B5,87.49826086956521
MG,SANTANDER,2024-10,2,2,155.32,0,2024-B5,77.66
MG,SANTANDER,2024-10,3,76,823263.16,0,2024-B5,10832.41
MG,VOTORANTIM,2024-10,2,15,40380.47,0,2024-B5,2692.0313333333334
MS,BB,2024-10,3,5,79955.3,0,2024-B5,15991.060000000001
MS,BRADESCO,2024-10,1,2,260.01,0,2024-B5,130.005
MS,BRADESCO,2024-10,2,7,63263.86,0,2024-B5,9037.694285714286
MS,BRADESCO,2024-10,3,28,1586784.39,0,2024-B5,56670.87107142857
MS,BTG PACTUAL,2024-10,1,6,673.09,0,2024-B5,112.18166666666667
MS,ITAU,2024-10,1,6,458.45,0,2024-B5,76.40833333333333
MS,NUBANK,2024-10,1,34,1799.02,0,2024-B5,52.91235294117647
MS,SANTANDER,2024-10,1,8,552.35,0,2024-B5,69.04375
MS,SANTANDER,2024-10,3,10,30062.88,0,2024-B5,3006.288
MS,VOTORANTIM,2024-10,2,5,24976.02,0,2024-B5,4995.204
MT,BANCO SICOOB,2024-10,1,1,98.03,0,2024-B5,98.03
MT,BB,2024-10,3,6,440092.51,0,2024-B5,73348.75166666666
MT,BRADESCO,2024-10,1,14,10290.16,0,2024-B5,735.0114285714286
MT,BRADESCO,2024-10,2,5,126221.9,0,2024-B5,25244.379999999997
MT,BRADESCO,2024-10,3,39,1974182.16,0,2024-B5,50620.055384615385
MT,BTG PACTUAL,2024-10,1,4,630.31,0,2024-B5,157.5775
MT,C6 BANK,2024-10,2,1,124.28,0,2024-B5,124.28
MT,ITAU,2024-10,1,2,274.5,0,2024-B5,137.25
MT,NUBANK,2024-10,1,19,1459.1,0,2024-B5,76.79473684210525
MT,SANTANDER,2024-10,1,9,1216.39,0,2024-B5,135.15444444444447
MT,SANTANDER,2024-10,3,30,248537.25,0,2024-B5,8284.575
MT,VOTORANTIM,2024-10,2,4,15966.09,0,2024-B5,3991.5225
PA,BB,2024-10,3,16,1126539.76,0,2024-B5,70408.735
PA,BRADESCO,2024-10,1,4,308.06,0,2024-B5,77.015
PA,BRADESCO,2024-10,2,3,15818.25,0,2024-B5,5272.75
PA,BRADESCO,2024-10,3,38,3120116.18,0,2024-B5,82108.32052631579
PA,BTG PACTUAL,2024-10,1,8,1299.6,0,2024-B5,162.45
PA,C6 BANK,2024-10,1,1,174.43,0,2024-B5,174.43
PA,INTER,2024-10,1,5,674.96,0,2024-B5,134.99200000000002
PA,ITAU,2024-10,1,5,293.14,0,2024-B5,58.628
PA,NUBANK,2024-10,1,56,3858.88,0,2024-B5,68.90857142857143
PA,SANTANDER,2024-10,1,13,705.4,0,2024-B5,54.26153846153846
PA,SANTANDER,2024-10,3,10,259471.32,0,2024-B5,25947.132
PA,VOTORANTIM,2024-10,2,3,10050.12,0,2024-B5,3350.0400000000004
PB,BB,2024-10,1,1,25.28,0,2024-B5,25.28
PB,BB,2024-10,2,1,1476.64,0,2024-B5,1476.64
PB,BB,2024-10,3,6,101641.35,0,2024-B5,16940.225000000002
PB,BMG,2024-10,1,1,147.81,0,2024-B5,147.81
PB,BRADESCO,2024-10,1,1,37.55,0,2024-B5,37.55
PB,BRADESCO,2024-10,2,6,31627.01,0,2024-B5,5271.168333333333
PB,BRADESCO,2024-10,3,10,531436.44,0,2024-B5,53143.64399999999
PB,BTG PACTUAL,2024-10,1,8,982.76,0,2024-B5,122.845
PB,INTER,2024-10,1,4,522.32,0,2024-B5,130.58
PB,ITAU,2024-10,1,4,357.72,0,2024-B5,89.43
PB,NUBANK,2024-10,1,20,1518.53,0,2024-B5,75.9265
PB,SANTANDER,2024-10,1,7,482.39,0,2024-B5,68.91285714285713
PB,SANTANDER,2024-10,3,18,257402.4,0,2024-B5,14300.133333333333
PB,VOTORANTIM,2024-10,2,2,7810.4,0,2024-B5,3905.2
PE,BB,2024-10,3,5,426258.73,0,2024-B5,85251.746
PE,BRADESCO,2024-10,1,6,4616.98,0,2024-B5,769.4966666666666
PE,BRADESCO,2024-10,2,8,17126.13,0,2024-B5,2140.76625
PE,BRADESCO,2024-10,3,40,2872891.36,0,2024-B5,71822.284
PE,BTG PACTUAL,2024-10,1,10,1560.83,0,2024-B5,156.083
PE,C6 BANK,2024-10,2,1,204.51,0,2024-B5,204.51
PE,INTER,2024-10,1,3,603.15,0,2024-B5,201.04999999999998
PE,ITAU,2024-10,1,16,1690.11,0,2024-B5,105.631875
PE,NUBANK,2024-10,1,33,1998.43,0,2024-B5,60.55848484848485
PE,SANTANDER,2024-10,1,12,294.62,0,2024-B5,24.551666666666666
PE,SANTANDER,2024-10,3,41,380751.5,0,2024-B5,9286.621951219513
PE,VOTORANTIM,2024-10,2,1,526.93,0,2024-B5,526.93
PI,BB,2024-10,2,1,4885.76,0,2024-B5,4885.76
PI,BB,2024-10,3,4,107893.0,0,2024-B5,26973.25
PI,BMG,2024-10,1,1,84.35,0,2024-B5,84.35
PI,BRADESCO,2024-10,1,1,294.39,0,2024-B5,294.39
PI,BRADESCO,2024-10,2,1,729.89,0,2024-B5,729.89
PI,BRADESCO,2024-10,3,6,152739.43,0,2024-B5,25456.571666666667
PI,BTG PACTUAL,2024-10,1,2,357.42,0,2024-B5,178.71
PI,INTER,2024-10,1,1,121.9,0,2024-B5,121.9
PI,ITAU,2024-10,1,1,368.73,0,2024-B5,368.73
PI,NUBANK,2024-10,1,18,736.64,0,2024-B5,40.92444444444445
PI,SANTANDER,2024-10,1,3,235.35,0,2024-B5,78.45
PI,SANTANDER,2024-10,3,6,234633.87,0,2024-B5,39105.645
PI,VOTORANTIM,2024-10,2,1,1388.91,0,2024-B5,1388.91
PR,BANCO SICOOB,2024-10,1,1,230.3,0,2024-B5,230.3
PR,BB,2024-10,1,3,333.47,0,2024-B5,111.15666666666668
PR,BB,2024-10,3,8,300383.45,0,2024-B5,37547.93125
PR,BRADESCO,2024-10,1,22,12890.11,0,2024-B5,585.914090909091
PR,BRADESCO,2024-10,2,15,224994.52,0,2024-B5,14999.634666666667
PR,BRADESCO,2024-10,3,93,7351255.84,2,2024-B5,79045.7617204301
PR,BTG PACTUAL,2024-10,1,20,2754.84,0,2024-B5,137.74200000000002
PR,C6 BANK,2024-10,1,1,204.09,0,2024-B5,204.09
PR,INTER,2024-10,1,5,515.98,0,2024-B5,103.196
PR,ITAU,2024-10,1,17,1374.04,0,2024-B5,80.82588235294118
PR,NUBANK,2024-10,1,72,6521.77,0,2024-B5,90.5801388888889
PR,SANTANDER,2024-10,1,20,1110.44,0,2024-B5,55.522000000000006
PR,SANTANDER,2024-10,3,74,1308840.54,0,2024-B5,17687.034324324326
PR,VOTORANTIM,2024-10,2,10,49974.94,0,2024-B5,4997.494000000001
RJ,BB,2024-10,1,1,49.38,0,2024-B5,49.38
RJ,BB,2024-10,3,3,28630.37,0,2024-B5,9543.456666666667
RJ,BRADESCO,2024-10,1,92,41813.59,0,2024-B5,454.49554347826086
RJ,BRADESCO,2024-10,2,35,319048.49,0,2024-B5,9115.671142857143
RJ,BRADESCO,2024-10,3,159,14402981.26,2,2024-B5,90584.78779874214
RJ,BTG PACTUAL,2024-10,1,23,3279.45,0,2024-B5,142.58478260869563
RJ,BTG PACTUAL,2024-10,2,3,4596.86,0,2024-B5,1532.2866666666666
RJ,C6 BANK,2024-10,2,3,608.14,0,2024-B5,202.71333333333334
RJ,INTER,2024-10,1,4,614.47,0,2024-B5,153.6175
RJ,ITAU,2024-10,1,69,4916.55,0,2024-B5,71.25434782608696
RJ,ITAU,2024-10,2,2,274.56,0,2024-B5,137.28
RJ,NUBANK,2024-10,1,121,7507.24,0,2024-B5,62.04330578512396
RJ,SANTANDER,2024-10,1,67,4910.32,0,2024-B5,73.28835820895522
RJ,SANTANDER,2024-10,3,105,1530033.01,0,2024-B5,14571.742952380953
RJ,VOTORANTIM,2024-10,2,10,24130.66,0,2024-B5,2413.066
RN,BB,2024-10,1,1,50.48,0,2024-B5,50.48
RN,BB,2024-10,3,8,735680.15,0,2024-B5,91960.01875
RN,BCO DO NORDESTE DO BRASIL S.A.,2024-10,3,1,37893.36,0,2024-B5,37893.36
RN,BRADESCO,2024-10,1,8,2745.02,0,2024-B5,343.1275
RN,BRADESCO,2024-10,3,19,1876257.2,0,2024-B5,98750.37894736842
RN,BTG PACTUAL,2024-10,1,4,616.11,0,2024-B5,154.0275
RN,BTG PACTUAL,2024-10,2,1,1295.32,0,2024-B5,1295.32
RN,INTER,2024-10,1,1,200.15,0,2024-B5,200.15
RN,NUBANK,2024-10,1,30,5637.85,0,2024-B5,187.92833333333334
RN,SANTANDER,2024-10,1,8,818.78,0,2024-B5,102.3475
RN,SANTANDER,2024-10,3,5,30338.97,0,2024-B5,6067.794
RN,VOTORANTIM,2024-10,2,1,1431.93,0,2024-B5,1431.93
RO,BB,2024-10,1,1,201.27,0,2024-B5,201.27
RO,BRADESCO,2024-10,1,2,374.95,0,2024-B5,187.475
RO,BRADESCO,2024-10,2,3,8528.6,0,2024-B5,2842.866666666667
RO,BRADESCO,2024-10,3,15,744456.85,0,2024-B5,49630.456666666665
RO,CCLA DO CENTRO SUL RONDONIENSE,2024-10,1,1,200.82,0,2024-B5,200.82
RO,INTER,2024-10,1,1,107.14,0,2024-B5,107.14
RO,ITAU,2024-10,1,1,23.08,0,2024-B5,23.08
RO,NUBANK,2024-10,1,23,1401.37,0,2024-B5,60.92913043478261
RO,SANTANDER,2024-10,1,1,20.68,0,2024-B5,20.68
RO,SANTANDER,2024-10,3,6,75869.44,0,2024-B5,12644.906666666668
RO,VOTORANTIM,2024-10,2,1,572.78,0,2024-B5,572.78
RR,BRADESCO,2024-10,3,3,94216.67,0,2024-B5,31405.556666666667
RR,BTG PACTUAL,2024-10,1,1,108.18,0,2024-B5,108.18
RR,ITAU,2024-10,1,2,38.72,0,2024-B5,19.36
RR,NUBANK,2024-10,1,6,476.79,0,2024-B5,79.465
RR,SANTANDER,2024-10,1,2,77.66,0,2024-B5,38.83
RR,SANTANDER,2024-10,3,1,2198.15,0,2024-B5,2198.15
RS,BANCO SICOOB,2024-10,1,1,219.71,0,2024-B5,219.71
RS,BB,2024-10,1,1,148.58,0,2024-B5,148.58
RS,BB,2024-10,3,6,238583.24,0,2024-B5,39763.87333333333
RS,BRADESCO,2024-10,1,31,22254.65,0,2024-B5,717.8919354838711
RS,BRADESCO,2024-10,2,16,229599.99,0,2024-B5,14349.999375
RS,BRADESCO,2024-10,3,83,6420328.69,2,2024-B5,77353.35771084338
RS,BTG PACTUAL,2024-10,1,9,1302.98,0,2024-B5,144.77555555555557
RS,INTER,2024-10,1,2,278.89,0,2024-B5,139.445
RS,ITAU,2024-10,1,11,574.6,0,2024-B5,52.23636363636364
RS,NUBANK,2024-10,1,72,5220.51,0,2024-B5,72.50708333333334
RS,SANTANDER,2024-10,1,21,1238.62,0,2024-B5,58.98190476190476
RS,SANTANDER,2024-10,3,52,778019.76,0,2024-B5,14961.918461538462
RS,VOTORANTIM,2024-10,2,6,31934.23,0,2024-B5,5322.371666666667
SC,BANCO SICOOB,2024-10,1,1,202.78,0,2024-B5,202.78
SC,BB,2024-10,3,4,345450.88,0,2024-B5,86362.72
SC,BRADESCO,2024-10,1,9,6049.77,0,2024-B5,672.1966666666667
SC,BRADESCO,2024-10,2,8,434666.19,0,2024-B5,54333.27375
SC,BRADESCO,2024-10,3,73,13094816.48,2,2024-B5,179381.0476712329
SC,BTG PACTUAL,2024-10,1,10,1430.13,0,2024-B5,143.013
SC,BTG PACTUAL,2024-10,2,2,6550.83,0,2024-B5,3275.415
SC,INTER,2024-10,1,3,517.98,0,2024-B5,172.66
SC,ITAU,2024-10,1,2,40.49,0,2024-B5,20.245
SC,NUBANK,2024-10,1,41,2622.72,0,2024-B5,63.96878048780487
SC,SANTANDER,2024-10,1,6,611.84,0,2024-B5,101.97333333333334
SC,SANTANDER,2024-10,2,1,579.65,0,2024-B5,579.65
SC,SANTANDER,2024-10,3,35,219977.88,0,2024-B5,6285.082285714286
SC,VOTORANTIM,2024-10,2,7,20130.01,0,2024-B5,2875.715714285714
SE,BB,2024-10,3,2,227367.61,0,2024-B5,113683.805
SE,BRADESCO,2024-10,1,4,2116.86,0,2024-B5,529.215
SE,BRADESCO,2024-10,2,2,57549.62,0,2024-B5,28774.81
SE,BRADESCO,2024-10,3,8,276872.82,0,2024-B5,34609.1025
SE,BTG PACTUAL,2024-10,1,3,602.25,0,2024-B5,200.75
SE,INTER,2024-10,1,1,98.48,0,2024-B5,98.48
SE,ITAU,2024-10,1,1,1.0,0,2024-B5,1.0
SE,NUBANK,2024-10,1,10,478.96,0,2024-B5,47.896
SE,SANTANDER,2024-10,1,5,82.95,0,2024-B5,16.59
SE,SANTANDER,2024-10,3,2,35508.81,0,2024-B5,17754.405
SP,BB,2024-10,1,5,494.55,0,2024-B5,98.91
SP,BB,2024-10,3,28,1341687.57,0,2024-B5,47917.41321428572
SP,BMG,2024-10,1,2,404.93,0,2024-B5,202.465
SP,BRADESCO,2024-10,1,65,23012.06,0,2024-B5,354.0316923076923
SP,BRADESCO,2024-10,2,55,466816.04,0,2024-B5,8487.564363636364
SP,BRADESCO,2024-10,3,579,43896150.07,1,2024-B5,75813.73069084629
SP,BTG PACTUAL,2024-10,1,77,11905.44,0,2024-B5,154.6161038961039
SP,BTG PACTUAL,2024-10,2,1,750.76,0,2024-B5,750.76
SP,C6 BANK,2024-10,1,3,494.52,0,2024-B5,164.84
SP,C6 BANK,2024-10,2,6,1013.13,0,2024-B5,168.855
SP,INTER,2024-10,1,11,1498.06,0,2024-B5,136.18727272727273
SP,ITAU,2024-10,1,150,8997.23,0,2024-B5,59.98153333333333
SP,ITAU,2024-10,2,2,262.44,0,2024-B5,131.22
SP,NUBANK,2024-10,1,390,27593.95,0,2024-B5,70.75371794871795
SP,SANTANDER,2024-10,1,154,9647.43,0,2024-B5,62.64564935064935
SP,SANTANDER,2024-10,2,6,114.4,0,2024-B5,19.066666666666666
SP,SANTANDER,2024-10,3,470,5970700.32,2,2024-B5,12703.61770212766
SP,VOTORANTIM,2024-10,2,44,142092.89,0,2024-B5,3229.383863636364
TO,BB,2024-10,3,2,5300.87,0,2024-B5,2650.435
TO,BRADESCO,2024-10,1,1,7.03,0,2024-B5,7.03
TO,BRADESCO,2024-10,2,2,2600.79,0,2024-B5,1300.395
TO,BRADESCO,2024-10,3,13,1314576.73,0,2024-B5,101121.28692307693
TO,BTG PACTUAL,2024-10,1,2,253.24,0,2024-B5,126.62
TO,NUBANK,2024-10,1,9,362.85,0,2024-B5,40.31666666666667
TO,SANTANDER,2024-10,1,2,92.58,0,2024-B5,46.29
TO,SANTANDER,2024-10,3,5,377082.28,0,2024-B5,75416.456
AC,BB,2024-11,1,3,136.69,0,2024-B6,45.56333333333333
AC,BB,2024-11,3,3,127960.93,0,2024-B6,42653.64333333333
AC,BTG PACTUAL,2024-11,1,2,303.66,0,2024-B6,151.83
AC,C6 BANK,2024-11,2,1,209.6,0,2024-B6,209.6
AC,CAIXA ECONÔMICA FEDERAL,2024-11,1,771,874787.98,0,2024-B6,1134.6147600518807
AC,ITAU,2024-11,1,1,255.83,0,2024-B6,255.83
AC,ITAU,2024-11,3,1,3578.79,0,2024-B6,3578.79
AC,NUBANK,2024-11,1,2,260.62,0,2024-B6,130.31
AC,SANTANDER,2024-11,1,1,27.52,0,2024-B6,27.52
AC,SANTANDER,2024-11,3,7,42597.17,0,2024-B6,6085.3099999999995
AL,BANRISUL,2024-11,2,1,675.09,0,2024-B6,675.09
AL,BB,2024-11,3,2,120893.24,0,2024-B6,60446.62
AL,BRADESCO,2024-11,2,1,644.02,0,2024-B6,644.02
AL,BRADESCO,2024-11,3,5,175582.34,0,2024-B6,35116.468
AL,BTG PACTUAL,2024-11,1,1,200.88,0,2024-B6,200.88
AL,CAIXA ECONÔMICA FEDERAL,2024-11,1,2337,2321345.32,0,2024-B6,993.3013778348309
AL,ITAU,2024-11,1,4,749.34,0,2024-B6,187.335
AL,ITAU,2024-11,3,7,43107.26,0,2024-B6,6158.18
AL,NUBANK,2024-11,1,3,241.62,0,2024-B6,80.54
AL,SANTANDER,2024-11,1,8,1440.29,0,2024-B6,180.03625
AL,SANTANDER,2024-11,2,2,10773.15,0,2024-B6,5386.575
AL,SANTANDER,2024-11,3,19,138766.2,0,2024-B6,7303.484210526316
AM,BANRISUL,2024-11,2,1,785.05,0,2024-B6,785.05
AM,BB,2024-11,3,3,157251.81,0,2024-B6,52417.27
AM,BRADESCO,2024-11,1,5,212.08,0,2024-B6,42.416000000000004
AM,BRADESCO,2024-11,2,1,1376.46,0,2024-B6,1376.46
AM,BRADESCO,2024-11,3,14,924772.74,0,2024-B6,66055.19571428571
AM,BTG PACTUAL,2024-11,1,2,328.46,0,2024-B6,164.23
AM,CAIXA ECONÔMICA FEDERAL,2024-11,1,4461,5312147.7,2,2024-B6,1190.7975117686617
AM,INTER,2024-11,1,1,83.35,0,2024-B6,83.35
AM,ITAU,2024-11,1,18,1081.98,0,2024-B6,60.11
AM,ITAU,2024-11,3,14,53234.1,0,2024-B6,3802.4357142857143
AM,NUBANK,2024-11,1,7,1082.48,0,2024-B6,154.64000000000001
AM,SANTANDER,2024-11,1,21,4066.13,0,2024-B6,193.6252380952381
AM,SANTANDER,2024-11,3,18,265114.57,0,2024-B6,14728.587222222222
AP,BANRISUL,2024-11,2,1,3679.36,0,2024-B6,3679.36
AP,BB,2024-11,3,2,6800.7,0,2024-B6,3400.35
AP,BRADESCO,2024-11,1,1,927.97,0,2024-B6,927.97
AP,BRADESCO,2024-11,3,1,35277.88,0,2024-B6,35277.88
AP,CAIXA ECONÔMICA FEDERAL,2024-11,1,380,382933.23,0,2024-B6,1007.7190263157894
AP,ITAU,2024-11,3,1,1812.23,0,2024-B6,1812.23
AP,NUBANK,2024-11,1,3,276.34,0,2024-B6,92.11333333333333
AP,SANTANDER,2024-11,1,2,1125.63,0,2024-B6,562.815
AP,SANTANDER,2024-11,3,13,207073.08,0,2024-B6,15928.69846153846
AP,VOTORANTIM,2024-11,2,1,4712.42,0,2024-B6,4712.42
BA,BANRISUL,2024-11,2,2,3719.87,0,2024-B6,1859.935
BA,BB,2024-11,1,2,283.8,0,2024-B6,141.9
BA,BB,2024-11,2,1,180.64,0,2024-B6,180.64
BA,BB,2024-11,3,12,503253.87,0,2024-B6,41937.8225
BA,BRADESCO,2024-11,1,47,21247.35,0,2024-B6,452.0712765957447
BA,BRADESCO,2024-11,2,14,148413.28,0,2024-B6,10600.948571428571
BA,BRADESCO,2024-11,3,12,1081734.72,0,2024-B6,90144.56
BA,BTG PACTUAL,2024-11,1,10,1397.04,0,2024-B6,139.704
BA,C6 BANK,2024-11,2,4,2604.45,0,2024-B6,651.1125
BA,CAIXA ECONÔMICA FEDERAL,2024-11,1,8735,9164898.35,2,2024-B6,1049.2156096164854
BA,INTER,2024-11,1,4,353.97,0,2024-B6,88.4925
BA,ITAU,2024-11,1,19,1895.09,0,2024-B6,99.74157894736841
BA,ITAU,2024-11,3,45,218952.1,0,2024-B6,4865.602222222223
BA,NUBANK,2024-11,1,20,2397.26,0,2024-B6,119.86300000000001
BA,SANTANDER,2024-11,1,47,9374.78,0,2024-B6,199.46340425531918
BA,SANTANDER,2024-11,3,75,1062006.43,0,2024-B6,14160.085733333333
BA,SOC CC SICOOB COOPERE,2024-11,1,1,383.17,0,2024-B6,383.17
BA,VOTORANTIM,2024-11,2,3,16976.35,0,2024-B6,5658.783333333333
CE,BANRISUL,2024-11,2,3,4692.33,0,2024-B6,1564.11
CE,BB,2024-11,1,2,268.55,0,2024-B6,134.275
CE,BB,2024-11,3,7,135691.82,0,2024-B6,19384.545714285716
CE,BCO DO NORDESTE DO BRASIL S.A.,2024-11,3,2,36370.31,0,2024-B6,18185.155
CE,BRADESCO,2024-11,1,27,11691.3,0,2024-B6,433.01111111111106
CE,BRADESCO,2024-11,2,10,97404.7,0,2024-B6,9740.47
CE,BRADESCO,2024-11,3,12,884325.05,0,2024-B6,73693.75416666667
CE,BTG PACTUAL,2024-11,1,6,632.41,0,2024-B6,105.40166666666666
CE,CAIXA ECONÔMICA FEDERAL,2024-11,1,6617,6661981.87,2,2024-B6,1006.7979250415597
CE,INTER,2024-11,1,2,342.19,0,2024-B6,171.095
CE,ITAU,2024-11,1,10,1178.41,0,2024-B6,117.84100000000001
CE,ITAU,2024-11,3,36,113871.96,0,2024-B6,3163.11
CE,NUBANK,2024-11,1,20,2725.34,0,2024-B6,136.267
CE,SANTANDER,2024-11,1,41,11711.98,0,2024-B6,285.6580487804878
CE,SANTANDER,2024-11,3,29,254273.4,0,2024-B6,8768.04827586207
CE,VOTORANTIM,2024-11,2,1,481.08,0,2024-B6,481.08
DF,BANRISUL,2024-11,2,6,27170.77,0,2024-B6,4528.461666666667
DF,BB,2024-11,3,5,109307.86,0,2024-B6,21861.572
DF,BRADESCO,2024-11,1,3,47.79,0,2024-B6,15.93
DF,BRADESCO,2024-11,3,2,192706.13,0,2024-B6,96353.065
DF,BRB,2024-11,1,1,174.03,0,2024-B6,174.03
DF,BTG PACTUAL,2024-11,1,3,482.38,0,2024-B6,160.79333333333332
DF,CAIXA ECONÔMICA FEDERAL,2024-11,1,2446,2864741.32,0,2024-B6,1171.194325429272
DF,INTER,2024-11,1,1,201.05,0,2024-B6,201.05
DF,ITAU,2024-11,1,6,494.73,0,2024-B6,82.455
DF,ITAU,2024-11,3,25,175926.69,0,2024-B6,7037.0676
DF,NUBANK,2024-11,1,2,210.29,0,2024-B6,105.145
DF,SANTANDER,2024-11,1,13,3299.23,0,2024-B6,253.78692307692307
DF,SANTANDER,2024-11,3,29,345086.6,0,2024-B6,11899.537931034482
DF,VOTORANTIM,2024-11,2,2,10221.93,0,2024-B6,5110.965
ES,BANCO SICOOB,2024-11,1,1,216.94,0,2024-B6,216.94
